label,text
polar_question,"Si fossegut un propietari, hauria un animal de companyia?"
polar_question,"Si fossiescat, oloriais-vos-ia ben?"
polar_question,"Si el seu ciclot va tenir una lluna plana, hauria de fer-ho utilitzar?"
polar_question,És un 50% més que el 48%?
polar_question,És les 21:30 més tard que les 15:30?
polar_question,És John un doctor?
polar_question,Luan va ser embaucat?
polar_question,És que Nova York és una ciutat mica?
polar_question,Peter va a sortir?
polar_question,És més lleu una lladre que una pluma?
polar_question,És un carro més gran que una persona?
polar_question,Una cresa és més ràpida que una bicicleta?
polar_question,Un clow de ser més divertid que un medic?
polar_question,Una vaca és més gran que un elefant?
polar_question,És un dia més que una setmana?
polar_question,Un pare és més gran que el seu fill?
polar_question,Una pinta és menys que una copa?
polar_question,És un huracán perjudicial?
polar_question,És més d’una milla més que un campo de futbol?
polar_question,Un mes és més llarg que una hora?
polar_question,És un parell de calzes més que una sola bota?
polar_question,Un pare de calceters és menys d’un trio?
polar_question,És una llave inglesa una herramienta?
polar_question,És un estat més gran que una ciutat?
polar_question,És un any més que les seves 6 mesos?
polar_question,Què és construir una casa un treball dur?
polar_question,Quince dòlars són més que cent?
polar_question,Una meva és menys de una pera?
polar_question,És una persona mala?
polar_question,És una persona bona?
polar_question,Està fent una entrevista?
polar_question,Està gras?
polar_question,És gran?
polar_question,És a les 4?
polar_question,És d'ardor del doctor salvar les persones?
polar_question,Estuem llamant-me per nom?
polar_question,Un milion és un número gran?
polar_question,S'utilitza paper per lavat de clothes?
polar_question,És una persona mala?
polar_question,És una persona bona?
polar_question,Estuessa ser entrevistada ara?
polar_question,Està gras?
polar_question,És alta?
polar_question,És la lluna més càlida que el sol?
polar_question,Està la escola oberta?
polar_question,El tren va arribar?
polar_question,Quinques minuts són més breves que una hora?
polar_question,És tänyavant el meu aniversari?
polar_question,És tänyavant el teu aniversari?
polar_question,És vint més que cinquenta?
polar_question,Una fracción entera és menor que la mitad.
polar_question,És popular el yoga?
polar_question,El teu braç és més gran que el teu genade?
polar_question,S’ha podrat?
polar_question,Quin altra cosa? Té que obtenir un visat per això?
polar_question,Volem participar?
polar_question,Hauria practicat més?
polar_question,Hauria practicat més?
polar_question,Era aïxós el lloc de Nova York?
polar_question,Era Sara la seva professora?
polar_question,Variava que visitava?
polar_question,Era agradable?
polar_question,Variava que la visitaria?
polar_question,S'ha venut a cà el llibre?
polar_question,Era el preu el mateix?
polar_question,Estava la impresora siendo reparada?
polar_question,El camarero era grosero?
polar_question,Estaven esperant molt temps?
polar_question,Estábamos tarde?
polar_question,Erius plau? (Erius plau?)
polar_question,Estués tu allí?
polar_question,Estavacans?
polar_question,Verrà?
polar_question,Vinarà?
polar_question,Seran feliç?
polar_question,Seran contratats?
polar_question,Quinçons que nos unimy amb ells?
polar_question,Vinaràs al parc?
polar_question,Voluntaràs unir-te a ells?
polar_question,S'hauria enfadat?
polar_question,S'hauria enfadat?
command,Retira el reciclable antes de partir.
command,Aspira el tapet del salon.
command,Esfregar la cocina.
command,Desplega el lavavajillas.
command,Substitueu les bateries del detector de fum.
command,Pliez la colada al sofá.
command,Esfregar el suelo del baño.
command,Revisa el cuina per a la setmana del domingo.
command,Descongele el congelador este fin de semana.
command,Reorganitza els estalls de la despensa.
command,Fixa el grifo que falla al lavabo del baño.
command,Colga els nous cortines a la sala de dormitors.
command,Escoba el porche.
command,Canvi el filtr d'aire del calentador.
command,Fregue les portes del taule que no estan bien ajustades.
command,Abona les plantes al jardí de l'alqueria.
command,Deixa els plats a cà.
command,Esbrina la bañera.
command,Veure el gat per a fer una passejada.
command,Alimenta el gat a las seis.
command,Bloqueja la puerta trasera cuando te vayas.
command,Agafa si les obertes estan cerrades.
command,Desconecta els llums abans de dormir.
command,Sèti el termostat a les 68.
command,Compra más jabón para lavar platos.
command,Replegar el dosificador de gel hidroalcohólico.
command,Deixa de comer la comida caducada que tenés a l'interior del frigorífic.
command,Polícies el borrador de la mesa del comedor.
command,Esfregar les palautes del ventilador de tete.
command,Desobstruï l'extractor del fregabi de baño.
command,Enviar el informe al client el viernes.
command,Programem la reunió del grup per a joi.
command,Actualitza el cronograma del projecte.
command,Revisïu el contracte abans de signar-lo.
command,Dirígene a enviar ese correo electrónico al equipo legal.
command,Reserva un saló de conferències per a la presentació.
command,Presenta el informe de gastos antes de final de mes.
command,Esquema de copia de seguridad de la base de dades per a la implantació.
command,Arxiu els arxius de project completats.
command,Prendiòcte copies de l'ordre del dia.
command,Desactiveu els comptes d'usuari antics.
command,Actualitzar el manual del funcionari.
command,Publica el anuncio de trabajo en LinkedIn.
command,Confirmat el lloc per a la reunió anual.
command,Revisar el comunicat de pressea.
command,Elimina les entries duplicats de la hoja de cálculo.
command,Assigna els nous tíckets al equip de desenvolupament.
command,Més queu dades al nou servidor.
command,Documenta els punts d'interès de l'API.
command,Fermar les demandes de suport resolues.
command,Configura l'autentificació en dos passos per al teatre.
command,Informa els clients sobre el període de manteniment.
command,Crea una copia de seguridad de la base de dades del client.
command,Elimina els arxivs obsolets del dispositiu compartit.
command,Elaborar el modelo de revisión trimestral del rendimiento.
command,Probéu el pas de pagament abans del llançament.
command,Distribuïu la correcció actualitzada a la producció.
command,Revocar les acreditacions d'accés del contractant.
command,Escriu les notes de publicació per a la versió dos.
command,Actualiza el certificat SSL antes de que caduque.
command,Reinicie el router.
command,Esqueça la caché del navegador.
command,Actualiza el sistema operativo.
command,Realiza una exploración completa del sistema.
command,Deshabilita les notificacions mentre estigui en la reunió.
command,Conecta-te a la VPN per accedir als arxiveros de la empresa.
command,Lleva la càrrega al teu netbook per a l'avió.
command,Exporta els dades com a un fitxer CSV.
command,Comprimeu els arxivs d'imageja abans de carregar-los.
command,Fungeix de principal juntant les dos branques.
command,Escriu tests unitaires per la nova funcció.
command,Propaga les modificacions al repositori.
command,Descarca la última versió del servidor.
command,Redimensiona la imatge per a tres cent de pixels de breu.
command,Activa el modo oscuro en la configuració.
command,Desinstala les aplicacions que no utilitzem.
command,Establa una contraseña segura per al nou compte.
command,Sincroniza els teus contacts amb el lloc en la nube.
command,Instal·la la última actualització del conductor.
command,Crea un nou ambient virtual.
command,Fixa el més important de les més importants en el canal.
command,Añade el nuevo usuario al grupo de administradores.
command,Converteu el fitxер al format PDF.
command,Activa les recuperes automàtiques al teu telèfon.
command,Reestableça les configuracions de la xarxa.
command,Sacudir-se de totes les sessions actives.
command,Elimina els arxivers temporaris de la carpeta de descargues.
command,Probéu l'app tant en iOS com en Android.
command,Aumentar el límit de timeout del servidor.
command,Cambia la variable de entorno a producción.
command,Precalenta el forn a trescento cinquenta graus.
command,Escorrifin les onions en juliennes.
command,Marinera el pollo durante toda la noche.
command,Deixa fer bollir la pasta durant uns minuts.
command,Saboritza el bistec abans de fer-ho a la parrilla.
command,Afegiu una pizca de sal al sofregit.
command,Deixa el elsavorat d'horra.
command,Manteu de agitada la sopa cada cinco minutos.
command,Gratar el queso sobre la pasta.
command,Blandeu els ingredients fins que es transformen en una massa homogènia.
command,Filtre el caldo a través de una malla fina.
command,Refrigera els restos immediatament.
command,Saca les fruites i vegetables en tiras delgadas.
command,Tostar el pa amb el color dorat.
command,Freguesa els albets d'ou de manera delicada.
command,Reduïu el foc a un ebullió.
command,Inverta les canelules cuando aparezcan las burbujas.
command,Engles: Engrasa el molde de horno per a l'ús.
command,Degusta i ajusta el sazone.
command,Retirar les coses abans de servir.
command,Presiona el suc de l'orma d'anell fresh sobre el peix.
command,Manteniu les herbes en una toalla de papel húmeda.
command,Amasa la masa durante ocho minutos.
command,Quena el gambit abans de fer-ho.
command,Esfrien el dessert al menos durante dos horas.
command,Esfreja el pollo antes de sazonarlo.
